Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR31306353,2026-01-31 01:05:42,2024-11-11 12:24:31,74577428,22216684254,74577428,297,7022,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306353/SRR31306353.lite.1,SRX26684508,GSM8623455,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177068,SAMN44674148,simple,9606,Homo sapiens,GSM8623455,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,8DD71F9A31A72B9E6E498250061FC021,9FB38ED3803437883D5BD5F535360991
SRR31306352,2026-01-31 01:05:43,2024-11-11 12:25:56,58679262,17475657386,58679262,297,5523,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306352/SRR31306352.lite.1,SRX26684509,GSM8623456,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177069,SAMN44674147,simple,9606,Homo sapiens,GSM8623456,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,CD4674BCF0976A8ECD28ECDC13310FBE,5781283209CFE3A727BCED8944932786
SRR31306351,2026-01-31 01:05:43,2024-11-11 12:26:11,84739094,25197496790,84739094,297,7956,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306351/SRR31306351.lite.1,SRX26684510,GSM8623457,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177070,SAMN44674146,simple,9606,Homo sapiens,GSM8623457,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,737FCF9FE72EFE61AE32B322B410017A,666236F23ACE0A3320D45EB9314E4EF7
SRR31306350,2026-01-31 01:05:43,2024-11-11 12:28:55,75827565,22578435506,75827565,297,7258,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306350/SRR31306350.lite.1,SRX26684511,GSM8623458,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177072,SAMN44674145,simple,9606,Homo sapiens,GSM8623458,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,53FEB47E62AA5794F453D0D3E5D1CA51,E01639F49549F587F351635284237C27
SRR31306349,2026-01-31 01:05:43,2024-11-11 12:18:02,73730171,21928075029,73730171,297,6922,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306349/SRR31306349.lite.1,SRX26684512,GSM8623459,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177071,SAMN44674144,simple,9606,Homo sapiens,GSM8623459,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,F9E6657A46B0471AE9849BA5C8B58BBE,53DC93B99C06C0DDF0676D9859EECBED
SRR31306344,2026-01-31 01:05:43,2024-11-11 12:17:29,62496290,18614347910,62496290,297,5916,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306344/SRR31306344.lite.1,SRX26684517,GSM8623464,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177078,SAMN44674139,simple,9606,Homo sapiens,GSM8623464,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,35F2972FA7465CB6A03D65C55955AD8E,6CD88B11A362860A4A89BCD2776473B0
SRR31306345,2026-01-31 01:05:43,2024-11-11 12:17:13,59339943,17674733178,59339943,297,5608,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306345/SRR31306345.lite.1,SRX26684516,GSM8623463,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177076,SAMN44674140,simple,9606,Homo sapiens,GSM8623463,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,0504AEA26A45131D2CF5B2B3195D8B34,6928CC70EFD20F72203E601D0566A13F
SRR31306346,2026-01-31 01:05:43,2024-11-11 12:17:20,61160548,18218944064,61160548,297,5739,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306346/SRR31306346.lite.1,SRX26684515,GSM8623462,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177074,SAMN44674141,simple,9606,Homo sapiens,GSM8623462,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,ACBB09C88C95CD1E8330C2C0A76EDE86,27CA070C5E33B828E50221B6FB5A9081
SRR31306347,2026-01-31 01:05:43,2024-11-11 12:18:41,70048186,20853133040,70048186,297,6602,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306347/SRR31306347.lite.1,SRX26684514,GSM8623461,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177075,SAMN44674142,simple,9606,Homo sapiens,GSM8623461,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,BAADD0E894DDFC1A190A5388AC785043,2F30784A62701B9DCFC1E6D1E1DF751E
SRR31306348,2026-01-31 01:05:43,2024-11-11 12:17:47,65076172,19372584942,65076172,297,6128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306348/SRR31306348.lite.1,SRX26684513,GSM8623460,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177073,SAMN44674143,simple,9606,Homo sapiens,GSM8623460,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,58207EF8046FAFE516C1D8C9B7C14E37,1CF213BF3B21845A4429BD4FAECF36C1
SRR31306339,2026-01-31 01:05:43,2024-11-11 12:18:49,72627653,21584191310,72627653,297,6822,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306339/SRR31306339.lite.1,SRX26684522,GSM8623469,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177082,SAMN44674134,simple,9606,Homo sapiens,GSM8623469,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,EE6F4401D7F716CD77A7D0A3F0A731EC,AE0B92A623373C30C054E5A08F3E6A71
SRR31306340,2026-01-31 01:05:43,2024-11-11 12:17:00,61111080,18186708503,61111080,297,5755,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306340/SRR31306340.lite.1,SRX26684521,GSM8623468,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177081,SAMN44674135,simple,9606,Homo sapiens,GSM8623468,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,89337C1288A7566B2ECF71767F90D7C1,51DE1257B6B0E4ED981ACB3BCED5DA05
SRR31306341,2026-01-31 01:05:43,2024-11-11 12:19:28,69842133,20782909061,69842133,297,6580,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306341/SRR31306341.lite.1,SRX26684520,GSM8623467,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177080,SAMN44674136,simple,9606,Homo sapiens,GSM8623467,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,FB1022EEC81E9325016817E6F1ADD6BE,F032592202B2681FC66B48787D80DAD0
SRR31306342,2026-01-31 01:05:43,2024-11-11 12:17:32,61427715,18294831350,61427715,297,5846,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306342/SRR31306342.lite.1,SRX26684519,GSM8623466,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177079,SAMN44674137,simple,9606,Homo sapiens,GSM8623466,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,9A3EA77336CF3FC7987FDDA9DDC9B049,88FEB6703416A9167C60C9E9D2EEF817
SRR31306343,2026-01-31 01:05:43,2024-11-11 12:16:14,57918526,17241446312,57918526,297,5472,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306343/SRR31306343.lite.1,SRX26684518,GSM8623465,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177077,SAMN44674138,simple,9606,Homo sapiens,GSM8623465,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,22805E7A7C64DC4E22E9B1F0355D46B6,38CDDD0382D3AF55C1AB4D5543F30F6A
SRR31306334,2026-01-31 01:05:44,2024-11-11 12:25:43,99714222,29914266600,99714222,300,15537,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306334/SRR31306334.lite.1,SRX26684527,GSM8623474,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177089,SAMN44674129,simple,9606,Homo sapiens,GSM8623474,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,78503314ECBF42889239B17C585D9B75,F71E16516C6215CFFDF8E3B1772B3743
SRR31306335,2026-01-31 01:05:44,2024-11-11 12:25:59,94023084,28206925200,94023084,300,14869,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306335/SRR31306335.lite.1,SRX26684526,GSM8623473,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177086,SAMN44674130,simple,9606,Homo sapiens,GSM8623473,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,90741D8CBC56946042E3F95C231A18A8,C7C894B05BCB2014A82A54720132C741
SRR31306336,2026-01-31 01:05:44,2024-11-11 12:18:56,66010029,19661272644,66010029,297,6225,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306336/SRR31306336.lite.1,SRX26684525,GSM8623472,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177085,SAMN44674131,simple,9606,Homo sapiens,GSM8623472,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,77E4637F3A0F48F7B3E97E10E320D814,521F6831A4E6DF0C1250A3392EACD2D0
SRR31306337,2026-01-31 01:05:43,2024-11-11 12:18:25,71812227,21389543354,71812227,297,6759,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306337/SRR31306337.lite.1,SRX26684524,GSM8623471,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177084,SAMN44674132,simple,9606,Homo sapiens,GSM8623471,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,B81B19DD53D5C787232309863C0B2E76,F617F164D52491DC2FFC57AA4271B34B
SRR31306338,2026-01-31 01:05:43,2024-11-11 12:19:30,62852158,18714490445,62852158,297,5933,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306338/SRR31306338.lite.1,SRX26684523,GSM8623470,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177083,SAMN44674133,simple,9606,Homo sapiens,GSM8623470,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,48D35A09920B7099337BC118B56E7E83,300BEF9C6CB380B8343C11356E9BF3E4
SRR31306332,2026-01-31 01:05:44,2024-11-11 12:25:53,92464984,27739495200,92464984,300,14887,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306332/SRR31306332.lite.1,SRX26684529,GSM8623476,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177087,SAMN44674127,simple,9606,Homo sapiens,GSM8623476,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,04D6629156FAC7FFC38576918A50325F,5A59BA64863954C2E63B4F7097551B9E
SRR31306333,2026-01-31 01:05:44,2024-11-11 12:26:25,98402770,29520831000,98402770,300,15213,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR031/31306/SRR31306333/SRR31306333.lite.1,SRX26684528,GSM8623475,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 3000,SRP544461,PRJNA1184725,,1184725,SRS23177088,SAMN44674128,simple,9606,Homo sapiens,GSM8623475,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2012273,,public,F32374C62053B11DDCC81663B8E93489,07FDD5FBB6FCA297C8F4A71AD0FC985C
SRR36365225,2026-01-31 01:05:42,2025-12-08 16:28:53,147801371,44340411300,147801371,300,29630,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR036/36365/SRR36365225/SRR36365225.lite.1,SRX31393872,GSM9356899,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ELEMENT,Element AVITI,SRP544461,PRJNA1184725,,1184725,SRS27378811,SAMN53796167,simple,9606,Homo sapiens,GSM9356899,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2293010,,public,E8D6F7AA806B21A389F8061786E4E689,894565425D4B28ED33E3F0DF6F73EF92
SRR36365226,2026-01-31 01:05:42,2025-12-08 16:34:58,168082297,50424689100,168082297,300,34223,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR036/36365/SRR36365226/SRR36365226.lite.1,SRX31393871,GSM9356898,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ELEMENT,Element AVITI,SRP544461,PRJNA1184725,,1184725,SRS27378810,SAMN53796168,simple,9606,Homo sapiens,GSM9356898,,,,,,,no,,,,,"NORMAL AND MALIGNANT HEMATOPOIESIS LAB, DEPARTMENT OF BIOMOLECULAR MEDICINE, GHENT UNIVERSITY",SRA2293010,,public,EAF78E55204643BAEAA5CA2F3D5BBE7D,C0E2054CA6AFEF69AA7527BE5534FAEC
