Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR34002429,2026-01-31 01:21:25,2025-06-17 07:36:13,57087438,17240406276,57087438,302,4915,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002429/SRR34002429.lite.1,SRX29198819,GSM9050435,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396170,SAMN49115606,simple,7955,Danio rerio,GSM9050435,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,A91BD8C45E4A5AD7D5E09CD8B9834F9A,F4800BCEBC45C34F9DC8692D5408FA0A
SRR34002428,2026-01-31 01:21:26,2025-06-17 07:36:04,54472906,16450817612,54472906,302,4708,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002428/SRR34002428.lite.1,SRX29198820,GSM9050436,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396171,SAMN49115604,simple,7955,Danio rerio,GSM9050436,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,4EDF56F85C5131CEC84D6B902457F073,EF29C76B4777544EEEEF1B900360E043
SRR34002427,2026-01-31 01:21:25,2025-06-17 07:34:53,50911670,15375324340,50911670,302,4416,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002427/SRR34002427.lite.1,SRX29198821,GSM9050437,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396172,SAMN49115603,simple,7955,Danio rerio,GSM9050437,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,28D89EFAD3C9E8E679B9755793376D64,41135BD0AF187ED4E046FB4E9758CD59
SRR34002426,2026-01-31 01:21:26,2025-06-17 07:34:36,53393784,16124922768,53393784,302,4657,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002426/SRR34002426.lite.1,SRX29198822,GSM9050438,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396173,SAMN49115602,simple,7955,Danio rerio,GSM9050438,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,C9566FF3860B6ED0C6FFF40B164E46C1,48E056C499D052C9DC449D91713BD2D0
SRR34002425,2026-01-31 01:21:25,2025-06-17 07:33:13,53420874,16133103948,53420874,302,4637,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002425/SRR34002425.lite.1,SRX29198823,GSM9050439,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396174,SAMN49115601,simple,7955,Danio rerio,GSM9050439,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,A8E9506399C7E6075732B857D312C5DA,FC68A3E2D4E8F23E3A6DF245C31CD9A7
SRR34002424,2026-01-31 01:21:25,2025-06-17 07:33:54,58952686,17803711172,58952686,302,5095,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002424/SRR34002424.lite.1,SRX29198824,GSM9050441,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396175,SAMN49115597,simple,7955,Danio rerio,GSM9050441,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,544BD0E39F0424746BA99C7A88220B5E,4428744395616014FED5CBACFBAB70B5
SRR34002423,2026-01-31 01:21:25,2025-06-17 07:33:07,52933534,15985927268,52933534,302,4576,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002423/SRR34002423.lite.1,SRX29198825,GSM9050442,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396176,SAMN49115596,simple,7955,Danio rerio,GSM9050442,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,72963B72749C17969B99B7947CE1F8B4,4B295BD34C92C5361D45536E91B8AEFF
SRR34002422,2026-01-31 01:21:26,2025-06-17 07:33:48,59187127,17874512354,59187127,302,5125,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002422/SRR34002422.lite.1,SRX29198826,GSM9050444,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396177,SAMN49115594,simple,7955,Danio rerio,GSM9050444,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,F3D7B4DC7E618FC555F93D119338BBF9,943C27D9155054166630AB8574137F0E
SRR34002421,2026-01-31 01:21:26,2025-06-17 07:35:38,79439623,23990766146,79439623,302,6880,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002421/SRR34002421.lite.1,SRX29198827,GSM9050445,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396178,SAMN49115592,simple,7955,Danio rerio,GSM9050445,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,5980E4DB8418A7D7F2199C040895B472,4312974D4E787E01C52A448ADD04680B
SRR34002420,2026-01-31 01:21:25,2025-06-17 07:38:09,84304246,25459882292,84304246,302,7259,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002420/SRR34002420.lite.1,SRX29198828,GSM9050447,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396179,SAMN49115590,simple,7955,Danio rerio,GSM9050447,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,55FA8DF5DEAC4CA7FE9D913BFA1FB9B6,4D89A79A264E0BA51E5A89670008DE60
SRR34002415,2026-01-31 01:21:26,2025-06-17 07:32:25,53153882,16052472364,53153882,302,4593,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002415/SRR34002415.lite.1,SRX29198833,GSM9050440,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396184,SAMN49115599,simple,7955,Danio rerio,GSM9050440,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,8009B85C2B1C090AA4FF91D02BA6D1FB,6101B97196D1125948C9B4830ECA9B74
SRR34002416,2026-01-31 01:21:26,2025-06-17 07:32:26,54663832,16508477264,54663832,302,4730,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002416/SRR34002416.lite.1,SRX29198832,GSM9050443,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396183,SAMN49115595,simple,7955,Danio rerio,GSM9050443,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,60AAF5B4242839C94BCDE8CE90E04B48,EFA300A5C1842F98042992BF894BFAD0
SRR34002417,2026-01-31 01:21:26,2025-06-17 07:32:21,53229525,16075316550,53229525,302,4585,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002417/SRR34002417.lite.1,SRX29198831,GSM9050446,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396182,SAMN49115591,simple,7955,Danio rerio,GSM9050446,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,180B2201AC16A4C46FE760901750ECE2,B64A53935B1C5D0C4B7689E63A34B41D
SRR34002419,2026-01-31 01:21:26,2025-06-17 07:33:59,60131795,18159802090,60131795,302,5175,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002419/SRR34002419.lite.1,SRX29198829,GSM9050448,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396180,SAMN49115589,simple,7955,Danio rerio,GSM9050448,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,26967D668FEF8822593388167BEAD618,C3760E16FAC4B8302C58692428A69F92
SRR34002418,2026-01-31 01:21:26,2025-06-17 07:34:09,64751108,19554834616,64751108,302,5585,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002418/SRR34002418.lite.1,SRX29198830,GSM9050450,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396181,SAMN49115586,simple,7955,Danio rerio,GSM9050450,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,C908670D0B64612F0EFC8231159EEFE8,0DC169CCC711EA1E298449F0A01CA54E
SRR34002411,2026-01-31 01:15:28,2025-06-17 07:41:29,115735928,34952250256,115735928,302,11690,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002411/SRR34002411.lite.1,SRX29198837,GSM9050422,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396188,SAMN49115624,simple,7955,Danio rerio,GSM9050422,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,AAEFE4D6E6362DE381FEB025982BAF45,52771A2B202988F9B73A1A8FE885CC7E
SRR34002412,2026-01-31 01:21:26,2025-06-17 07:42:31,91923902,27761018404,91923902,302,9220,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002412/SRR34002412.lite.1,SRX29198836,GSM9050425,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396187,SAMN49115620,simple,7955,Danio rerio,GSM9050425,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,37149F7181797A9D96C4D2261DB76F5F,C7A3BEC21AD555F1B26FCDBAB4A1AE1B
SRR34002413,2026-01-31 01:21:26,2025-06-17 07:40:09,107593069,32493106838,107593069,302,10779,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002413/SRR34002413.lite.1,SRX29198835,GSM9050428,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396186,SAMN49115616,simple,7955,Danio rerio,GSM9050428,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,B0198C789BF9445B0E351E94EB444A81,86036D1FADCF453C87E0A7930D466E4B
SRR34002414,2026-01-31 01:21:25,2025-06-17 07:43:20,137016495,41378981490,137016495,302,13720,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002414/SRR34002414.lite.1,SRX29198834,GSM9050431,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396185,SAMN49115611,simple,7955,Danio rerio,GSM9050431,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,5CE5C12B7C66C69306AE50F8D0D7DABE,14333831F352E99B8B0C11C68A16477A
SRR34002410,2026-01-31 01:21:26,2025-06-17 07:34:59,54276845,16391607190,54276845,302,4685,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR034/34002/SRR34002410/SRR34002410.lite.1,SRX29198838,GSM9050449,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X Plus,SRP592470,PRJNA1277581,,1277581,SRS25396189,SAMN49115587,simple,7955,Danio rerio,GSM9050449,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA2150398,,public,B8C72E4C5286680BD323F3E8C7659DC4,1DF203F7210D51F570B77431D6418E4B
