Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR30333758,2026-01-31 00:34:06,2024-08-21 16:42:03,40451510,12216356020,40451510,302,4030,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333758/SRR30333758.lite.1,SRX25793866,GSM8476483,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP460727,PRJNA1017789,,1017789,SRS22425372,SAMN43292032,simple,10090,Mus musculus,GSM8476483,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,77F026C6AB67A724D1A43F2FB3F79334,27E91E698A36C0BB820EB9BD6043C4ED
SRR30333757,2026-01-31 00:34:06,2024-08-21 16:46:43,45214590,13654806180,45214590,302,4483,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333757/SRR30333757.lite.1,SRX25793867,GSM8476484,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP460727,PRJNA1017789,,1017789,SRS22425373,SAMN43292031,simple,10090,Mus musculus,GSM8476484,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,5780084E9DFEF51ED4FE8125C8BA302F,27AD8A9AAB4AE8C58B2624A3287660F7
SRR30333756,2026-01-31 00:34:06,2024-08-21 16:42:57,49776986,15032649772,49776986,302,4533,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333756/SRR30333756.lite.1,SRX25793868,GSM8476485,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425374,SAMN43292030,simple,10090,Mus musculus,GSM8476485,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,ADB88C087C9B09271295806B098FB58D,9D58DB5281972442871705A6470A3598
SRR30333755,2026-01-31 00:34:07,2024-08-21 16:41:54,40136901,12121344102,40136901,302,3775,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333755/SRR30333755.lite.1,SRX25793869,GSM8476486,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425376,SAMN43292029,simple,10090,Mus musculus,GSM8476486,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,FDE9F0120AFD8B97C3B3C4CF3B3C22C3,6E9C280C4F8B99E08E2CB89BBA017564
SRR30333754,2026-01-31 00:34:07,2024-08-21 16:39:34,51091830,15429732660,51091830,302,4687,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333754/SRR30333754.lite.1,SRX25793870,GSM8476487,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425375,SAMN43292028,simple,10090,Mus musculus,GSM8476487,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,0C92535CCEACD8924A8D58BFA9D53E63,F8545FC94A7ECE6394C6611ABBE83F17
SRR30333753,2026-01-31 00:34:07,2024-08-21 16:38:52,40311762,12174152124,40311762,302,3749,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333753/SRR30333753.lite.1,SRX25793871,GSM8476488,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425377,SAMN43292027,simple,10090,Mus musculus,GSM8476488,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,030F09BA372875DAE39978F36A257D31,1E73D0CEA9C513450B34AFC3483BF648
SRR30333752,2026-01-31 00:34:07,2024-08-21 16:40:12,59339030,17920387060,59339030,302,5438,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333752/SRR30333752.lite.1,SRX25793872,GSM8476489,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425378,SAMN43292026,simple,10090,Mus musculus,GSM8476489,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,5D537C38952861A1B596509F9029F714,E458FE2872B9044E16E285AA4023CAA6
SRR30333751,2026-01-31 00:34:07,2024-08-21 16:40:44,55234926,16680947652,55234926,302,5018,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333751/SRR30333751.lite.1,SRX25793873,GSM8476490,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425379,SAMN43292025,simple,10090,Mus musculus,GSM8476490,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,0B9F1753FDC865F6F0639EA103BB57D3,59266EF96031A1EC84D0D7A658E1635D
SRR30333750,2026-01-31 00:34:07,2024-08-21 16:39:54,52941542,15988345684,52941542,302,4834,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333750/SRR30333750.lite.1,SRX25793874,GSM8476491,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425380,SAMN43292024,simple,10090,Mus musculus,GSM8476491,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,CEC7543D48D157B8324F879F7C4E70EB,258D498A717AE5A82CEFDDFF10EB1136
SRR30333749,2026-01-31 00:34:07,2024-08-21 16:46:11,53414494,16131177188,53414494,302,4753,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333749/SRR30333749.lite.1,SRX25793875,GSM8476492,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425383,SAMN43292023,simple,10090,Mus musculus,GSM8476492,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,EF26D814768A1AE87F86206E30A644BB,6E524566DDB72F4513D1A99520ED20E3
SRR30333748,2026-01-31 00:34:07,2024-08-21 16:41:55,65409634,19753709468,65409634,302,5963,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333748/SRR30333748.lite.1,SRX25793876,GSM8476493,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425382,SAMN43292022,simple,10090,Mus musculus,GSM8476493,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,5B02B59C6D05BB4D1D8AB5ECB0E2A353,06E98D838F579CE26610EA304D6A91F8
SRR30333747,2026-01-31 00:34:07,2024-08-21 16:38:33,41136868,12423334136,41136868,302,3795,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333747/SRR30333747.lite.1,SRX25793877,GSM8476494,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425381,SAMN43292021,simple,10090,Mus musculus,GSM8476494,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,4E7152ED449C841F948AEEFC5D249951,B180F881C187463CC3F6CBF930771731
SRR30333746,2026-01-31 00:34:07,2024-08-21 16:45:27,42216035,12749242570,42216035,302,3859,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333746/SRR30333746.lite.1,SRX25793878,GSM8476495,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425384,SAMN43292020,simple,10090,Mus musculus,GSM8476495,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,EB95AC839962EC1528C8D49B8813A444,12694FBA228B44371B887EBF41E6C71D
SRR30333745,2026-01-31 00:34:07,2024-08-21 16:46:07,47813388,14439643176,47813388,302,4401,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333745/SRR30333745.lite.1,SRX25793879,GSM8476496,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425385,SAMN43292019,simple,10090,Mus musculus,GSM8476496,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,0902F3BA3B1354352A0A38DC0B8ADA4F,7DE52395102E4EC51FECFCACA595DA51
SRR30333744,2026-01-31 00:34:07,2024-08-21 16:39:18,45278477,13674100054,45278477,302,4148,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333744/SRR30333744.lite.1,SRX25793880,GSM8476497,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425386,SAMN43292018,simple,10090,Mus musculus,GSM8476497,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,1185DF42E5DCFE842452FDADDEEBCD61,89AD80E9D97887A6AB751E575B3CF032
SRR30333743,2026-01-31 00:34:07,2024-08-21 16:50:31,50095819,15128937338,50095819,302,4633,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/SRR030/30333/SRR30333743/SRR30333743.lite.1,SRX25793881,GSM8476498,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq X,SRP460727,PRJNA1017789,,1017789,SRS22425387,SAMN43292017,simple,10090,Mus musculus,GSM8476498,,,,,,,no,,,,,"LI SHEN LAB, NEUROSCIENCE, MOUNT SINAI SCHOOL OF MEDICINE",SRA1953230,,public,DFC5688277E455B603B16FCDDD3FC138,14B9811D0E3F815C77AB845A01D95773
