Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2015723,2016-01-18 08:49:13,2015-05-11 18:16:15,44739080,9037294160,44739080,202,5638,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015723/SRR2015723.sralite.1,SRX1022867,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932672,SAMN03651537,simple,9606,Homo sapiens,GSM1679658,,,,,,,no,,,,,GEO,SRA267627,,public,86A07283476597D6EE82A9EF5848E6FA,6F817133451EDEFAD5FEB2F84094BDC5
SRR2015724,2016-01-18 08:49:13,2015-05-11 18:01:55,30020489,6064138778,30020489,202,3433,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015724/SRR2015724.sralite.1,SRX1022868,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932673,SAMN03651538,simple,9606,Homo sapiens,GSM1679659,,,,,,,no,,,,,GEO,SRA267627,,public,E90A0B972F245A77DD7D6A99B442B985,02C1B2AE7577DE717BBED879D278FD6C
SRR2015725,2016-01-18 08:49:13,2015-05-11 18:04:31,61873035,12498353070,61873035,202,7796,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015725/SRR2015725.sralite.1,SRX1022869,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932674,SAMN03651539,simple,9606,Homo sapiens,GSM1679660,,,,,,,no,,,,,GEO,SRA267627,,public,4F63794324826BB72ADFCD2E4FEF6C41,8607BD314C33B257A76F7E034650A89F
SRR2015726,2016-01-18 08:49:13,2015-05-11 17:56:03,33879104,6843579008,33879104,202,3982,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015726/SRR2015726.sralite.1,SRX1022870,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932671,SAMN03651540,simple,9606,Homo sapiens,GSM1679661,,,,,,,no,,,,,GEO,SRA267627,,public,0E7FEECE37B9F4E13F32DE5114D87569,1FA32DC3B1360589B55F66775AD02F35
SRR2015727,2016-01-18 08:49:13,2015-05-11 17:57:39,36119409,7296120618,36119409,202,4221,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015727/SRR2015727.sralite.1,SRX1022871,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932670,SAMN03651541,simple,9606,Homo sapiens,GSM1679662,,,,,,,no,,,,,GEO,SRA267627,,public,6D4893EABD004B45EA91910487BE7D96,328F56D4B77888E775302007472ED289
SRR2015728,2016-01-18 08:49:13,2015-05-11 17:59:50,42990049,8683989898,42990049,202,5002,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015728/SRR2015728.sralite.1,SRX1022872,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932668,SAMN03651542,simple,9606,Homo sapiens,GSM1679663,,,,,,,no,,,,,GEO,SRA267627,,public,4E8F635C6BCE9EF0191B1DE376EB8833,3430908A5DF748F149B1DCE2E4C1BC3A
SRR2015729,2016-01-18 08:49:13,2015-05-11 17:59:00,54243840,10957255680,54243840,202,6647,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015729/SRR2015729.sralite.1,SRX1022873,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932669,SAMN03651543,simple,9606,Homo sapiens,GSM1679664,,,,,,,no,,,,,GEO,SRA267627,,public,A4F0561882E96A4541A3E9207757CBAF,BD1C0099125A749E65E18FA237CE55D2
SRR2015730,2016-01-18 08:49:13,2015-05-11 17:54:27,41848192,8453334784,41848192,202,4994,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015730/SRR2015730.sralite.1,SRX1022874,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932667,SAMN03651544,simple,9606,Homo sapiens,GSM1679665,,,,,,,no,,,,,GEO,SRA267627,,public,DE1F803A6747A843C3996D575CA2D5FD,E4D2989FED860D4CE78261005375DE8D
SRR2015731,2016-01-18 08:49:13,2015-05-11 17:50:46,31715019,6406433838,31715019,202,3646,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015731/SRR2015731.sralite.1,SRX1022875,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932666,SAMN03651545,simple,9606,Homo sapiens,GSM1679666,,,,,,,no,,,,,GEO,SRA267627,,public,9E1CAEE57E2B15D43AF8872C95F6E596,2DB022FD5629B7C75BD301F1DD158629
SRR2015732,2016-01-18 08:49:13,2015-05-11 17:52:05,36566968,7386527536,36566968,202,4462,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015732/SRR2015732.sralite.1,SRX1022876,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932663,SAMN03651546,simple,9606,Homo sapiens,GSM1679667,,,,,,,no,,,,,GEO,SRA267627,,public,B02F07C872258D9236FE1115D2AB10E1,18525150122AE305F47B98D8C613B52B
SRR2015733,2016-01-18 08:49:13,2015-05-11 17:49:20,47246718,9543837036,47246718,202,5738,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015733/SRR2015733.sralite.1,SRX1022877,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932664,SAMN03651547,simple,9606,Homo sapiens,GSM1679668,,,,,,,no,,,,,GEO,SRA267627,,public,41FD52FCA041946430362F84ACD0E327,986D11D8E00A4873FD6CB18C8B270F89
SRR2015734,2016-01-18 08:49:13,2015-05-11 17:43:11,31494911,6361972022,31494911,202,3652,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015734/SRR2015734.sralite.1,SRX1022878,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932665,SAMN03651548,simple,9606,Homo sapiens,GSM1679669,,,,,,,no,,,,,GEO,SRA267627,,public,C44E4BB9DB42080904E8FDA50831D191,8E60D1501D9C9DDAF1AE624A78A33A7B
SRR2015735,2016-01-18 08:49:13,2015-05-11 17:42:18,27905342,5636879084,27905342,202,3152,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015735/SRR2015735.sralite.1,SRX1022879,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932638,SAMN03651549,simple,9606,Homo sapiens,GSM1679670,,,,,,,no,,,,,GEO,SRA267627,,public,F84DE563E6C23AE42BDACF8D7BE0F1D7,739C623958982726AE0868F8E444D314
SRR2015736,2016-01-18 08:49:13,2015-05-11 17:45:47,36290876,7330756952,36290876,202,4121,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015736/SRR2015736.sralite.1,SRX1022880,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932662,SAMN03651550,simple,9606,Homo sapiens,GSM1679671,,,,,,,no,,,,,GEO,SRA267627,,public,C904E836C983D5DBBFCF6FEEF45CD14E,B6D4F868B296553B4238BEB95D1E8F4E
SRR2015737,2016-01-18 08:49:13,2015-05-11 17:41:42,32007528,6465520656,32007528,202,3767,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015737/SRR2015737.sralite.1,SRX1022881,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932661,SAMN03651551,simple,9606,Homo sapiens,GSM1679672,,,,,,,no,,,,,GEO,SRA267627,,public,320F5DCF55B22F30B3653A4511A14B5F,92B57CE8BB2FFEB48D1C9DA081A2FD95
SRR2015738,2016-01-18 08:49:13,2015-05-11 17:45:32,36641585,7401600170,0,202,4523,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015738/SRR2015738.sralite.1,SRX1022882,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932659,SAMN03651552,simple,9606,Homo sapiens,GSM1679673,,,,,,,no,,,,,GEO,SRA267627,,public,,
SRR2015739,2016-01-18 08:49:13,2015-05-11 17:54:33,35497176,7170429552,35497176,202,4354,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015739/SRR2015739.sralite.1,SRX1022883,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932660,SAMN03651553,simple,9606,Homo sapiens,GSM1679674,,,,,,,no,,,,,GEO,SRA267627,,public,AAEBE0BD200C1FF0BE1F30F07E284A5D,E6801441A926CE5ECCAF3632A75AA93F
SRR2015740,2016-01-18 08:49:13,2015-05-11 17:35:37,31150377,6292376154,31150377,202,3775,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015740/SRR2015740.sralite.1,SRX1022884,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932658,SAMN03651554,simple,9606,Homo sapiens,GSM1679675,,,,,,,no,,,,,GEO,SRA267627,,public,486B19BE19B05D566D28A40A82C45708,08ECB63C1F75AEB9FE055B052BE6E647
SRR2015741,2016-01-18 08:49:13,2015-05-11 17:35:00,30509549,6162928898,30509549,202,3725,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015741/SRR2015741.sralite.1,SRX1022885,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932657,SAMN03651555,simple,9606,Homo sapiens,GSM1679676,,,,,,,no,,,,,GEO,SRA267627,,public,D92FE05CA517383348A91A16237AD747,07320534DB52F380F065EAFCAB4A779C
SRR2015742,2016-01-18 08:49:13,2015-05-11 17:37:38,37446325,7564157650,37446325,202,4874,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015742/SRR2015742.sralite.1,SRX1022886,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932656,SAMN03651492,simple,9606,Homo sapiens,GSM1679677,,,,,,,no,,,,,GEO,SRA267627,,public,A0F3377DD4A121B90B40279FC1A965E5,BA86DADEAA5FB6ED7DDCB5E335B74C77
SRR2015743,2016-01-18 08:49:13,2015-05-11 17:37:25,42655035,8616317070,42655035,202,5173,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015743/SRR2015743.sralite.1,SRX1022887,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932654,SAMN03651483,simple,9606,Homo sapiens,GSM1679678,,,,,,,no,,,,,GEO,SRA267627,,public,01A701466E296A172C3170B2EE729006,E927520D4226A831DF873AD3B0E507FC
SRR2015744,2016-01-18 08:49:13,2015-05-11 17:56:49,83522440,16871532880,83522440,202,10799,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015744/SRR2015744.sralite.1,SRX1022888,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932655,SAMN03651484,simple,9606,Homo sapiens,GSM1679679,,,,,,,no,,,,,GEO,SRA267627,,public,CB81C3767049F3C419F4325B4619FAF7,39F9CD8DA4C8497DFEE5229F873CDD72
SRR2015745,2016-01-18 08:49:13,2015-05-11 17:35:26,51976340,10499220680,51976340,202,6543,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015745/SRR2015745.sralite.1,SRX1022889,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932653,SAMN03651485,simple,9606,Homo sapiens,GSM1679680,,,,,,,no,,,,,GEO,SRA267627,,public,782F7CFEB750666FD34D6F28CEF86CCD,225304C09D47E9443A67FEAE42FB3F3C
SRR2015746,2016-01-18 08:49:13,2015-05-11 17:54:57,47696550,9634703100,47696550,202,6051,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015746/SRR2015746.sralite.1,SRX1022890,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932641,SAMN03651486,simple,9606,Homo sapiens,GSM1679681,,,,,,,no,,,,,GEO,SRA267627,,public,45F1A0C3F20D5E4FAD74F357F7A93D82,1F9F55E29469B01CD88A0246D64D9EA4
SRR2015747,2016-01-18 08:49:13,2015-05-11 17:31:45,41886700,8461113400,41886700,202,5031,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015747/SRR2015747.sralite.1,SRX1022891,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932652,SAMN03651487,simple,9606,Homo sapiens,GSM1679682,,,,,,,no,,,,,GEO,SRA267627,,public,2BD6172615E8826994B623E85BBA9699,95281939BA729221C40C441A124CEC6E
SRR2015748,2016-01-18 08:49:13,2015-05-11 17:37:49,57857251,11687164702,57857251,202,7298,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015748/SRR2015748.sralite.1,SRX1022892,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932651,SAMN03651488,simple,9606,Homo sapiens,GSM1679683,,,,,,,no,,,,,GEO,SRA267627,,public,2205238FBFF10EAECD163A7F9C02B664,136C25E528C467E04D58F54ECC797A77
SRR2015749,2016-01-18 08:49:13,2015-05-11 17:45:13,64229551,12974369302,64229551,202,8081,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015749/SRR2015749.sralite.1,SRX1022893,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932648,SAMN03651489,simple,9606,Homo sapiens,GSM1679684,,,,,,,no,,,,,GEO,SRA267627,,public,8F7586DABB219346B4C325BB88FEDEE9,D924564EE62A4FBE3BB4D3202A301800
SRR2015750,2016-01-18 08:49:13,2015-05-11 13:01:38,72543846,14653856892,72543846,202,9557,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015750/SRR2015750.sralite.1,SRX1022894,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932649,SAMN03651490,simple,9606,Homo sapiens,GSM1679685,,,,,,,no,,,,,GEO,SRA267627,,public,1933C1AAA97B0A19A7EA1B727B69011B,164497677CDE31A97409E4D79188CC06
SRR2015751,2016-01-18 08:49:13,2015-05-11 12:33:00,49973492,10094645384,49973492,202,6072,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015751/SRR2015751.sralite.1,SRX1022895,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932650,SAMN03651491,simple,9606,Homo sapiens,GSM1679686,,,,,,,no,,,,,GEO,SRA267627,,public,C7D22F9C648F604E2A12576844BEFA7E,0D28D05BF3BD804E5E27E2C091FD1D5B
SRR2015752,2016-01-18 08:49:13,2015-05-11 12:36:21,42945058,8674901716,42945058,202,5152,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015752/SRR2015752.sralite.1,SRX1022896,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932647,SAMN03651493,simple,9606,Homo sapiens,GSM1679687,,,,,,,no,,,,,GEO,SRA267627,,public,162E80131ACE1D4736AF1C70280EF2E6,9B98F82C3A84EABC9DB9E8277627CE57
SRR2015753,2016-01-18 08:49:13,2015-05-11 12:17:10,41458992,8374716384,41458992,202,5006,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015753/SRR2015753.sralite.1,SRX1022897,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932640,SAMN03651494,simple,9606,Homo sapiens,GSM1679688,,,,,,,no,,,,,GEO,SRA267627,,public,A50E9822FCBDFA313B6FA005B91BF864,3FEE9AD9C644114E97A54049566FA7DE
SRR2015754,2016-01-18 08:49:13,2015-05-11 12:00:30,61559199,12434958198,61559199,202,8032,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR002/015/SRR2015754/SRR2015754.sralite.1,SRX1022898,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP058181,PRJNA283498,2,283498,SRS932646,SAMN03651495,simple,9606,Homo sapiens,GSM1679689,,,,,,,no,,,,,GEO,SRA267627,,public,DA93CD60507D8E72FC24049B2C304936,E7AA7C2F80B3A8A417F7875B7DE802D8
